Date,adj_log_return,realised_vol_21d
2018-08-30,-0.004056501,0.004531913650099666
2018-08-31,3.448639134262521e-05,0.0044545370865364045
2018-09-04,-0.001723767,0.004447676443276939
2018-09-05,-0.002695085,0.00447598011133932
2018-09-06,-0.003014413,0.004506715228639621
2018-09-07,-0.001945482,0.004533286633082698
2018-09-10,0.00173712,0.004524900650156865
2018-09-11,0.003291693,0.004244293920225575
2018-09-12,0.000242068,0.004109062253901666
2018-09-13,0.005897163,0.004080984953170468
2018-09-14,0.000172342,0.0035813927572879377
2018-09-17,-0.005308814,0.003547651348897285
2018-09-18,0.005412063,0.003641141451063214
2018-09-19,0.001064402,0.003631413421354318
2018-09-20,0.008071258,0.0039455008096711324
2018-09-21,-0.000913806,0.003953329245932682
2018-09-24,-0.003327758,0.0040397289516208084
2018-09-25,-0.000927905,0.0038980960424110415
2018-09-26,-0.002997041,0.003617244936306651
2018-09-27,0.002790762,0.0036600687986186446
2018-09-28,0.000103321,0.0034742687937546184
2018-10-01,0.00346773,0.0034126163969601217
2018-10-02,-0.000582701,0.0034190169524910803
2018-10-03,0.00054842,0.003383562665883772
2018-10-04,-0.00784629,0.0037910783996047146
2018-10-05,-0.00561283,0.003943410199854193
2018-10-08,0.0,0.003914246363685184
2018-10-09,-0.00146016,0.003915752305571339
2018-10-10,-0.032175445,0.007994449922485209
2018-10-11,-0.022272868,0.00916112581424448
2018-10-12,0.0137931305878096,0.009677460445642262
2018-10-15,-0.005633125,0.009686644916441467
2018-10-16,0.0216305457883834,0.010999572861846812
2018-10-17,0.00017825,0.010899211584782
2018-10-18,-0.014546421,0.011240527937545876
2018-10-19,-0.000542809,0.010998777843275371
2018-10-22,-0.004498436,0.010997776182948291
2018-10-23,-0.005104087,0.011008436751531719
2018-10-24,-0.030767123,0.012553411365978071
2018-10-25,0.0177814643708007,0.01345274177340616
2018-10-26,-0.017743901,0.013726145381840589
2018-10-29,-0.005555744,0.013689912382507642
2018-10-30,0.0147099029368185,0.014230963255354482
2018-10-31,0.010623972,0.014574675176582013
2018-11-01,0.0105858563985785,0.01487715855677809
2018-11-02,-0.005940773,0.01485235655026968
2018-11-05,0.005501973,0.014951501681064388
2018-11-06,0.006308078,0.015066097865651596
2018-11-07,0.0211829038153323,0.015904766404464695
2018-11-08,-0.001816577,0.014227428292042097
2018-11-09,-0.009816442,0.01347580446979536
2018-11-12,-0.018862087,0.013802035182034916
2018-11-13,-0.001872879,0.013757615048313063
2018-11-14,-0.006860042,0.01285054026972878
2018-11-15,0.0103826718405128,0.013117829540616018
2018-11-16,0.002597319,0.012779947056051073
2018-11-19,-0.017059218,0.013283456780805877
2018-11-20,-0.018679455,0.013807059847767394
2018-11-21,0.003401691,0.013833840862317079
2018-11-23,-0.006701409,0.012188780472674117
2018-11-26,0.016015458,0.012062702651862715
2018-11-27,0.003359036,0.01141205093319194
2018-11-28,0.0227642059057195,0.012293943607257758
2018-11-29,-0.002187675,0.011961851605847704
2018-11-30,0.006076757,0.011820998745784801
2018-12-03,0.0131546871380994,0.01193921040837774
2018-12-04,-0.032939027,0.013999527136274982
2018-12-06,-0.001518165,0.013938035342125801
2018-12-07,-0.02351024,0.014694997981046619
2018-12-10,0.001895214,0.013742703329957298
2018-12-11,0.000227071,0.01375843771890211
2018-12-12,0.005022995,0.013764552406528982
2018-12-13,-0.000339369,0.013223383348637452
2018-12-14,-0.01863725,0.013756583774197492
2018-12-17,-0.019813484,0.014263044404151961
2018-12-18,-0.001096957,0.013953598829734848
2018-12-19,-0.01508904,0.014116674300198128
2018-12-20,-0.016411907,0.01408759055206285
2018-12-21,-0.020702196,0.014199106145894069
2018-12-24,-0.026778262,0.014906836899190149
2018-12-26,0.049289802,0.019110971312532813
2018-12-27,0.007647974,0.0187809237869886
2018-12-28,-0.001290833,0.01872565058191936
2018-12-31,0.008720689,0.017975206667833005
2019-01-02,0.001039787,0.01800707546459835
2019-01-03,-0.024151922,0.018361799129793164
2019-01-04,0.032947001,0.019816937097829727
2019-01-07,0.007853628,0.018871476638458673
2019-01-08,0.009351425,0.019050973114929204
2019-01-09,0.004662525,0.018449382002696288
2019-01-10,0.003521581,0.018464428246517565
2019-01-11,0.000386213,0.018464846597379472
2019-01-14,-0.006119726,0.01845345891147063
2019-01-15,0.0113955657620419,0.018657091095021627
2019-01-16,0.002416935,0.018201299706024767
2019-01-17,0.007557914,0.01765550974470331
2019-01-18,0.0132227472827626,0.01781891770268879
2019-01-22,-0.013603049,0.017748991659404342
2019-01-23,0.002090292,0.01721839297613708
2019-01-24,0.000531322,0.016338959526170493
2019-01-25,0.008426027,0.014714055238369017
2019-01-28,-0.00762954,0.011151198974894758
2019-01-29,-0.001327809,0.011147608722823459
2019-01-30,0.015707116,0.011444518065570088
2019-01-31,0.008743823,0.011445029984847706
2019-02-01,0.000481739,0.011452082401739177
2019-02-04,0.007010239,0.009528008273168392
2019-02-05,0.004183582,0.007081974109424127
2019-02-06,-0.001319569,0.007099433832786773
2019-02-07,-0.009578261,0.007486346025550646
2019-02-08,0.001220794,0.007472392069329508
2019-02-11,0.000554009,0.007475266470546372
2019-02-12,0.0127779544394668,0.007813661737957384
2019-02-13,0.003241762,0.007547719464149004
2019-02-14,-0.002221244,0.0073869232520489625
2019-02-15,0.0108384842883326,0.007607527396165999
2019-02-19,0.001729314,0.007535086888794811
2019-02-20,0.002013344,0.0071329547558742845
2019-02-21,-0.003561978,0.006318511096735082
2019-02-22,0.006180805,0.006365946493727629
2019-02-25,0.001360051,0.006353984318200829
2019-02-26,-0.000715662,0.0062618574159182695
