Date,Adj Close,Close,High,Low,Open,Volume,adj_return,adj_log_return
2010-02-12,81.05901336669922,108.04000091552734,108.0999984741211,106.51000213623047,106.98999786376953,304622100,-0.0008327516767414611,-0.0008330986070372859
2010-02-16,82.33448791503906,109.73999786376953,109.8499984741211,107.81999969482422,108.86000061035156,159317500,0.015735135370693154,0.015612621637042245
2010-02-17,82.72463989257812,110.26000213623047,110.41000366210938,109.73999786376953,110.2699966430664,168845100,0.004738621535384624,0.004727429610626999
2010-02-18,83.2123031616211,110.91000366210938,111.13999938964844,110.04000091552734,110.08000183105469,193708600,0.005895018336449898,0.005877710701763128
2010-02-19,83.38487243652344,111.13999938964844,111.56999969482422,110.36000061035156,110.62000274658203,222684900,0.0020738432701130627,0.002071695825621056
2010-02-22,83.39985656738281,111.16000366210938,111.58000183105469,110.83000183105469,111.55000305175781,132346900,0.00017969843235987604,0.00017968228853071366
2010-02-23,82.38700866699219,109.80999755859375,111.19999694824219,109.5199966430664,110.86000061035156,207497000,-0.012144480123563506,-0.012218826870518562
2010-02-24,83.14478302001953,110.81999969482422,111.0,109.86000061035156,110.13999938964844,176350700,0.00919774082453051,0.009155699201730982
2010-02-25,83.03221893310547,110.66999816894531,110.75,108.94000244140625,109.23999786376953,259634700,-0.0013538322288598748,-0.0013547494876817723
2010-02-26,83.08474731445312,110.73999786376953,111.12000274658203,110.11000061035156,110.7699966430664,173589300,0.000632626491530619,0.0006324264677477487
2010-03-01,83.94757080078125,111.88999938964844,112.0,111.16999816894531,111.19999694824219,147709700,0.010384860208608071,0.010331307983657112
2010-03-02,84.18012237548828,112.19999694824219,112.73999786376953,112.0,112.37000274658203,160992400,0.002770200167660608,0.0027663702346671926
2010-03-03,84.25521087646484,112.30000305175781,112.97000122070312,112.0199966430664,112.48999786376953,150785000,0.0008919980021129259,0.0008916004083125983
2010-03-04,84.51025390625,112.63999938964844,112.80000305175781,112.02999877929688,112.44999694824219,135770400,0.003027029748452037,0.0030224575184298885
2010-03-05,85.71822357177734,114.25,114.33999633789062,113.0999984741211,113.37000274658203,176118800,0.014293764480549198,0.01419257177226907
2010-03-08,85.73321533203125,114.2699966430664,114.5199966430664,114.06999969482422,114.26000213623047,114631200,0.0001748958346221574,0.00017488054212844162
2010-03-09,85.875732421875,114.45999908447266,114.98999786376953,113.87000274658203,113.93000030517578,154556700,0.0016623322628435133,0.0016609521178621023
2010-03-10,86.25838470458984,114.97000122070312,115.27999877929688,114.41000366210938,114.51000213623047,186088800,0.004455883774417302,0.004445985716484024
2010-03-11,86.6185302734375,115.44999694824219,115.4800033569336,114.3499984741211,114.69999694824219,160791100,0.00417519491097651,0.004166502970003094
2010-03-12,86.62603759765625,115.45999908447266,115.97000122070312,115.13999938964844,115.94999694824219,162074800,8.667111061622101e-05,8.666735489271105e-05
2010-03-15,86.6485366821289,115.48999786376953,115.56999969482422,114.5999984741211,115.26000213623047,146816800,0.0002597265798669479,0.00025969285675753184
2010-03-16,87.33875274658203,116.41000366210938,116.5199966430664,115.48999786376953,115.80999755859375,168673000,0.00796569787422019,0.007934139183460864
2010-03-17,87.85646057128906,117.0999984741211,117.4800033569336,116.41999816894531,116.76000213623047,177468100,0.00592758435890639,0.005910085347932359
2010-03-18,87.81144714355469,117.04000091552734,117.2699966430664,116.56999969482422,117.11000061035156,196509100,-0.0005123519368032126,-0.0005124832339058472
2010-03-19,87.3669662475586,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,226641100,-0.005061764843363181,-0.005074618969750588
2010-03-22,87.83401489257812,116.58999633789062,116.80000305175781,115.23999786376953,115.30999755859375,184477800,0.005345826518642349,0.005331588308850499
2010-03-23,88.45181274414062,117.41000366210938,117.51000213623047,116.37999725341797,116.76000213623047,182941600,0.007033697051399335,0.007009075988275271
2010-03-24,88.02241516113281,116.83999633789062,117.43000030517578,115.58000183105469,116.97000122070312,196072600,-0.004854593362036641,-0.004866415175976968
2010-03-25,87.87922668457031,116.6500015258789,118.16999816894531,116.51000213623047,117.62999725341797,223396300,-0.001626727422786356,-0.001628051980498313
2010-03-26,87.82653045654297,116.58000183105469,117.41999816894531,116.12000274658203,116.87000274658203,205808500,-0.0005996437385195064,-0.0005998235967297205
2010-03-29,88.3840103149414,117.31999969482422,117.52999877929688,116.69000244140625,117.16999816894531,134513500,0.006347510888800034,0.006327450286732983
2010-03-30,88.44424438476562,117.4000015258789,117.83000183105469,116.91000366210938,117.45999908447266,145772500,0.000681504150010781,0.0006812720315112486
2010-03-31,88.14295959472656,117.0,117.5199966430664,116.61000061035156,116.94999694824219,161078700,-0.0034064940249628473,-0.0034123093360376444
2010-04-01,88.74563598632812,117.80000305175781,118.25,117.0999984741211,117.80000305175781,161215200,0.006837487581227375,0.006814217973233561
2010-04-05,89.46883392333984,118.76000213623047,118.83999633789062,117.91999816894531,118.25,105847600,0.008149109857335857,0.008116085154909136
2010-04-06,89.6797866821289,119.04000091552734,119.25,118.29000091552734,118.41999816894531,110384200,0.002357835120214258,0.002355059788646585
2010-04-07,89.16748809814453,118.36000061035156,119.36000061035156,117.80999755859375,118.80000305175781,184576300,-0.005712531250773645,-0.005728910163905532
2010-04-08,89.47638702392578,118.7699966430664,118.97000122070312,117.5999984741211,117.94999694824219,158704000,0.0034642551042960434,0.0034582683949233584
2010-04-09,90.06398010253906,119.55000305175781,119.5999984741211,118.80000305175781,119.0199966430664,133006500,0.006567018385042367,0.006545549459768374
2010-04-12,90.2071533203125,119.73999786376953,120.05000305175781,119.55999755859375,119.69999694824219,110279000,0.0015896834407098659,0.0015884212314869472
2010-04-13,90.27493286132812,119.83000183105469,120.04000091552734,119.0,119.62000274658203,125043600,0.0007513765651705473,0.0007510944231210459
2010-04-14,91.29949951171875,121.19000244140625,121.19000244140625,120.08000183105469,120.2699966430664,161609000,0.011349403626413901,0.011285482336083064
2010-04-15,91.37484741210938,121.29000091552734,121.56999969482422,120.94999694824219,120.98999786376953,144615300,0.0008252827320367473,0.0008249423734918437
2010-04-16,89.92082977294922,119.36000061035156,121.29000091552734,118.75,120.86000061035156,366786700,-0.015912668314535194,-0.016040634155213063
2010-04-19,90.25985717773438,119.80999755859375,119.93000030517578,118.47000122070312,119.01000213623047,217947800,0.003770287770266334,0.003763198049933969
2010-04-20,91.06595611572266,120.87999725341797,120.9800033569336,119.87000274658203,120.55999755859375,157708000,0.008930868751553245,0.008891224407343579
2010-04-21,90.90022277832031,120.66000366210938,121.2300033569336,119.98999786376953,120.94999694824219,192910100,-0.0018199263969922441,-0.0018215844750635313
2010-04-22,91.17141723632812,121.0199966430664,121.16999816894531,119.12000274658203,119.80999755859375,115360300,0.0029834300700140037,0.0029789884744566564
2010-04-23,91.76658630371094,121.80999755859375,121.86000061035156,120.62999725341797,120.94000244140625,177335500,0.006528022547242607,0.0065068072871312665
2010-04-26,91.42005157470703,121.3499984741211,122.12000274658203,121.2300033569336,121.8499984741211,143457300,-0.0037762626132459287,-0.003783410693935174
2010-04-27,89.25789642333984,118.4800033569336,121.33999633789062,118.25,120.6500015258789,355853300,-0.02365077588695419,-0.02393494497711046
2010-04-28,89.93590545654297,119.37999725341797,119.68000030517578,118.2699966430664,119.05000305175781,300674100,0.007596067803204765,0.0075673629511925355
2010-04-29,91.05089569091797,120.86000061035156,121.11000061035156,120.06999969482422,120.0999984741211,193775000,0.012397609483275396,0.012321388448663484
2010-04-30,89.50651550292969,118.80999755859375,121.01000213623047,118.77999877929688,120.87999725341797,270000900,-0.016961724278153678,-0.01710722193091918
2010-05-03,90.66668701171875,120.3499984741211,120.68000030517578,119.19999694824219,119.37999725341797,182747900,0.012961866544241474,0.012878580475306656
2010-05-04,88.53468322753906,117.5199966430664,119.02999877929688,116.91999816894531,119.01000213623047,360353400,-0.023514742343062833,-0.023795625904878825
2010-05-05,88.00731658935547,116.81999969482422,117.80000305175781,115.97000122070312,116.55999755859375,328973200,-0.005956610663283568,-0.005974422034069171
2010-05-06,85.08430480957031,112.94000244140625,117.0,105.0,116.26000213623047,647356600,-0.033213281498219116,-0.03377736783324803
2010-05-07,83.81866455078125,111.26000213623047,113.7699966430664,109.41000366210938,112.63999938964844,637558800,-0.014875131924997564,-0.014986876225345114
2010-05-10,87.51011657714844,116.16000366210938,116.6500015258789,114.91000366210938,115.80999755859375,396159600,0.044040931052184984,0.04309869468059535
2010-05-11,87.26150512695312,115.83000183105469,117.36000061035156,114.91000366210938,115.06999969482422,317849800,-0.002840945252039928,-0.002844988396386583
2010-05-12,88.48193359375,117.44999694824219,117.62000274658203,116.08999633789062,116.29000091552734,235607100,0.013985874584919511,0.013888974682337185
2010-05-13,87.38203430175781,115.98999786376953,117.68000030517578,115.88999938964844,117.12999725341797,234452500,-0.01243077820882843,-0.01250868664723459
2010-05-14,85.80000305175781,113.88999938964844,115.33000183105469,112.87000274658203,115.12000274658203,345601400,-0.018104765615054808,-0.018270662281400618
2010-05-17,85.84516906738281,113.94999694824219,114.5199966430664,111.7699966430664,114.19999694824219,325739800,0.000526410419796397,0.0005262719144356609
2010-05-18,84.677490234375,112.4000015258789,115.22000122070312,112.02999877929688,114.87999725341797,360556800,-0.013602149610670078,-0.013695506382825684
2010-05-19,84.1953353881836,111.76000213623047,112.7699966430664,110.36000061035156,111.7699966430664,394742700,-0.005694014369779676,-0.0057102870703289454
2010-05-20,81.01616668701172,107.54000091552734,109.88999938964844,107.47000122070312,109.37999725341797,530418300,-0.03775943983730545,-0.038490797037671776
2010-05-21,82.19892883300781,109.11000061035156,109.37999725341797,105.36000061035156,105.91000366210938,500909400,0.014599087989011439,0.014493547262812712
2010-05-24,81.14422607421875,107.70999908447266,109.38999938964844,107.61000061035156,108.5199966430664,269823000,-0.012831101010230439,-0.01291413059210278
2010-05-25,81.22709655761719,107.81999969482422,107.87000274658203,104.37999725341797,105.11000061035156,396505200,0.0010212739391048942,0.0010207527936669791
2010-05-26,80.73738861083984,107.16999816894531,109.47000122070312,106.8499984741211,108.4800033569336,349719300,-0.006028874200002643,-0.006047121238426989
2010-05-27,83.4419937133789,110.76000213623047,110.80000305175781,108.77999877929688,109.19000244140625,300870500,0.03349879342240625,0.03294993267156965
2010-05-28,82.39481353759766,109.37000274658203,110.72000122070312,108.8499984741211,110.63999938964844,297933500,-0.012549798119377287,-0.012629211953737673
2010-06-01,81.00861358642578,107.52999877929688,109.94999694824219,107.37000274658203,108.3499984741211,277909400,-0.01682387387816997,-0.016967002837741774
2010-06-02,83.1180419921875,110.33000183105469,110.33999633789062,107.51000213623047,108.08000183105469,240243700,0.026039556935648855,0.02570630052354783
2010-06-03,83.40431213378906,110.70999908447266,111.05999755859375,109.58000183105469,110.6500015258789,226618300,0.003444139620474518,0.0034382221547710756
2010-06-04,80.47377014160156,106.81999969482422,109.33000183105469,106.45999908447266,108.61000061035156,398475600,-0.03513657648164059,-0.03576871769225942
2010-06-07,79.47174072265625,105.48999786376953,107.61000061035156,105.41000366210938,107.19999694824219,264609100,-0.012451627619560313,-0.012529798717517693
2010-06-08,80.32307434082031,106.62000274658203,106.83000183105469,104.6500015258789,105.56999969482422,357774300,0.010712406830688082,0.01065543550615633
2010-06-09,79.89363098144531,106.05000305175781,108.27999877929688,105.5999984741211,107.23999786376953,268023300,-0.005346450729124541,-0.005360794143906666
2010-06-10,82.22904205322266,109.1500015258789,109.27999877929688,106.04000091552734,107.86000061035156,317890600,0.02923150497840976,0.02881241209025731
2010-06-11,82.62835693359375,109.68000030517578,109.75,108.12000274658203,108.19000244140625,214128200,0.004856129542560428,0.004844376579409726
2010-06-14,82.50028991699219,109.51000213623047,111.12000274658203,109.4000015258789,110.5199966430664,207196100,-0.001549916050061162,-0.0015511184124763489
2010-06-15,84.37615966796875,112.0,112.0999984741211,110.08999633789062,110.27999877929688,238268700,0.022737735259645397,0.02248308583138492
2010-06-16,84.34600830078125,111.95999908447266,112.41999816894531,111.19999694824219,111.41999816894531,216374000,-0.0003573446256164292,-0.00035740848842102935
2010-06-17,84.48160552978516,112.13999938964844,112.33000183105469,111.05000305175781,112.27999877929688,263185800,0.0016076306601298107,0.001606339805253043
2010-06-18,84.57319641113281,111.7300033569336,112.12999725341797,111.37000274658203,111.83000183105469,174006600,0.0010841517602948603,0.001083564492195599
2010-06-21,84.33099365234375,111.41000366210938,113.19999694824219,110.79000091552734,113.12000274658203,213140700,-0.0028638241081920812,-0.002867932698515041
2010-06-22,82.9382095336914,109.56999969482422,111.9000015258789,109.41000366210938,111.41000366210938,239355400,-0.01651568490220956,-0.016653589325145823
2010-06-23,82.68081665039062,109.2300033569336,110.02999877929688,108.4800033569336,109.63999938964844,254639900,-0.003103429465718399,-0.0031082550895176198
2010-06-24,81.31077575683594,107.41999816894531,108.83000183105469,107.13999938964844,108.69000244140625,268523600,-0.016570239011399646,-0.01670906110184145
2010-06-25,81.65141296386719,107.87000274658203,108.41999816894531,106.7699966430664,107.73999786376953,238726500,0.004189324279108453,0.0041805734915616455
2010-06-28,81.39404296875,107.52999877929688,108.31999969482422,107.13999938964844,108.02999877929688,169218600,-0.003152058069479824,-0.0031570362683170927
2010-06-29,78.88098907470703,104.20999908447266,107.51000213623047,103.55000305175781,106.0199966430664,373649500,-0.030875157473229553,-0.031361838933138486
2010-06-30,78.13160705566406,103.22000122070312,104.87999725341797,102.87999725341797,103.91999816894531,284101700,-0.009500160023769966,-0.00954557440212156
2010-07-01,77.78340911865234,102.76000213623047,103.48999786376953,101.12999725341797,103.1500015258789,382924800,-0.0044565567013571394,-0.004466516752878569
2010-07-02,77.35954284667969,102.19999694824219,103.41999816894531,101.62000274658203,103.11000061035156,233385200,-0.0054493146645974155,-0.005464216340356209
2010-07-06,77.8666763305664,102.87000274658203,104.37000274658203,101.87999725341797,103.63999938964844,256935300,0.006555538789724036,0.0065341446942932535
2010-07-07,80.3191909790039,106.11000061035156,106.23999786376953,103.0199966430664,103.12999725341797,253769400,0.03149633147337472,0.031010497025873995
2010-07-08,81.11397552490234,107.16000366210938,107.27999877929688,105.91000366210938,107.0,210842100,0.009895325590445703,0.009846687453115344
2010-07-09,81.71952056884766,107.95999908447266,107.97000122070312,106.93000030517578,107.12999725341797,144999900,0.007465360192577597,0.007437632304776898
2010-07-12,81.77252197265625,108.02999877929688,108.23999786376953,107.1500015258789,107.5999984741211,131283600,0.0006485770283484182,0.0006483667931647119
2010-07-13,83.00634002685547,109.66000366210938,110.08999633789062,108.93000030517578,109.1500015258789,213025900,0.015088418755285549,0.014975720773887424
2010-07-14,82.99876403808594,109.6500015258789,110.08000183105469,108.86000061035156,109.30999755859375,184426800,-9.127000138886565e-05,-9.127416674914457e-05
2010-07-15,83.02147674560547,109.68000030517578,110.05999755859375,108.16999816894531,109.61000061035156,232337900,0.00027365115351729585,0.0002736137178702691
2010-07-16,80.7354965209961,106.66000366210938,109.20999908447266,106.44999694824219,109.08999633789062,282693400,-0.02753480562161137,-0.027920993972281316
2010-07-19,81.2123794555664,107.29000091552734,107.62999725341797,106.22000122070312,107.05000305175781,186709000,0.0059067319223866654,0.0058893555727692615
2010-07-20,82.11311340332031,108.4800033569336,108.55999755859375,105.81999969482422,105.87000274658203,258162400,0.011091091700455857,0.011030036573442814
2010-07-21,81.04581451416016,107.06999969482422,109.06999969482422,106.62999725341797,109.04000091552734,264527000,-0.012997910381473798,-0.013083122409533132
2010-07-22,82.85494232177734,109.45999908447266,109.94000244140625,108.33000183105469,108.33999633789062,274781300,0.02232228546856163,0.022076789886437354
2010-07-23,83.57405090332031,110.41000366210938,110.56999969482422,108.93000030517578,109.23999786376953,222020800,0.008679127175663437,0.008641680067551505
2010-07-26,84.44450378417969,111.55999755859375,111.66999816894531,110.29000091552734,110.5999984741211,184445700,0.0104153486812113,0.010361482636719543
2010-07-27,84.43695831298828,111.55000305175781,112.29000091552734,111.11000061035156,112.16999816894531,204855600,-8.935420131894745e-05,-8.93581936436405e-05
2010-07-28,83.89193725585938,110.83000183105469,111.66000366210938,110.45999908447266,111.31999969482422,163056200,-0.006454768954474166,-0.00647569105575041
2010-07-29,83.48321533203125,110.29000091552734,111.81999969482422,109.41000366210938,111.5199966430664,220149100,-0.004872004833808674,-0.004883911738767566
2010-07-30,83.46805572509766,110.2699966430664,110.86000061035156,108.9800033569336,109.16999816894531,220070600,-0.00018158868071027623,-0.00018160516993059872
2010-08-02,85.35285949707031,112.76000213623047,112.94000244140625,111.54000091552734,111.98999786376953,188263200,0.02258113904294423,0.02232995937372184
2010-08-03,84.94408416748047,112.22000122070312,112.7699966430664,111.8499984741211,112.4800033569336,146657300,-0.004789240009045903,-0.004800745167653275
2010-08-04,85.5118179321289,112.97000122070312,113.11000061035156,112.16000366210938,112.52999877929688,158171700,0.006683617466862746,0.006661381120142806
2010-08-05,85.42098236083984,112.8499984741211,112.91000366210938,112.08000183105469,112.25,140473800,-0.001062257515811016,-0.0010628221111916858
2010-08-06,85.07281494140625,112.38999938964844,112.56999969482422,110.91999816894531,111.73999786376953,239728300,-0.004075900438171631,-0.00408422956051524
2010-08-09,85.52693939208984,112.98999786376953,113.18000030517578,112.31999969482422,112.91999816894531,120800400,0.00533806775991108,0.0053238707767677695
2010-08-10,85.0652084350586,112.37999725341797,112.9800033569336,111.37000274658203,112.02999877929688,242916300,-0.005398661057125942,-0.0054132864899845146
2010-08-11,82.73385620117188,109.30000305175781,110.69000244140625,109.12000274658203,110.6500015258789,273406900,-0.02740664810886284,-0.02778921643460297
2010-08-12,82.2266845703125,108.62999725341797,109.0199966430664,107.5999984741211,107.6500015258789,239542600,-0.00613015824653651,-0.00614902480946089
2010-08-13,81.98445892333984,108.30999755859375,108.95999908447266,108.18000030517578,108.29000091552734,158698500,-0.002945827722939831,-0.002950175213498163
2010-08-16,81.94660186767578,108.26000213623047,108.61000061035156,107.18000030517578,107.56999969482422,147895300,-0.0004617589255478949,-0.00046186556903116127
2010-08-17,82.953369140625,109.58999633789062,110.38999938964844,108.87999725341797,109.19000244140625,172270300,0.012285650045317453,0.012210793927228458
2010-08-18,83.104736328125,109.79000091552734,110.37999725341797,108.91000366210938,109.54000091552734,182922100,0.0018247262174897472,0.001823063427056404
2010-08-19,81.65898132324219,107.87999725341797,109.48999786376953,107.43000030517578,109.22000122070312,265847600,-0.017396782286565382,-0.017549884559856288
2010-08-20,81.39404296875,107.52999877929688,107.94000244140625,106.75,107.55999755859375,209714200,-0.0032444484390938833,-0.003249723073874833
2010-08-23,81.08369445800781,107.12000274658203,108.56999969482422,107.06999969482422,108.04000091552734,163490300,-0.0038129143045682046,-0.003820201993100625
2010-08-24,79.88015747070312,105.52999877929688,106.38999938964844,104.97000122070312,105.94999694824219,280677800,-0.014843144424406818,-0.014954406248885554
2010-08-25,80.19048309326172,105.94000244140625,106.33999633789062,104.29000091552734,104.94999694824219,272234800,0.003884889969983041,0.0038773632722408635
2010-08-26,79.653076171875,105.2300033569336,106.58000183105469,104.87999725341797,106.44000244140625,224439500,-0.006701629677947074,-0.006724186432611745
2010-08-27,80.88689422607422,106.86000061035156,106.97000122070312,104.30999755859375,105.88999938964844,272649000,0.015489898362957,0.015371154537281662
2010-08-30,79.71363830566406,105.30999755859375,106.91000366210938,105.30000305175781,106.58000183105469,167238600,-0.014504895158058306,-0.014611119583898713
2010-08-31,79.71363830566406,105.30999755859375,105.9800033569336,104.48999786376953,104.91999816894531,273933100,0.0,0.0
2010-09-01,82.09798431396484,108.45999908447266,108.61000061035156,106.66000366210938,106.7300033569336,256828100,0.029911393570544842,0.02947277288146033
2010-09-02,82.86249542236328,109.47000122070312,109.48999786376953,108.48999786376953,108.72000122070312,156112200,0.009312178792048487,0.00926908776279678
2010-09-03,83.9373779296875,110.88999938964844,110.98999786376953,109.94999694824219,110.54000091552734,212197300,0.012971881933381058,0.012888467658583203
2010-09-07,82.9912109375,109.63999938964844,110.51000213623047,109.55000305175781,110.37000274658203,141973700,-0.011272296270442017,-0.011336310111990322
2010-09-08,83.57405090332031,110.41000366210938,110.8499984741211,109.80999755859375,109.86000061035156,149924400,0.007022911935328224,0.006998366144248536
2010-09-09,83.9600601196289,110.91999816894531,111.68000030517578,110.62000274658203,111.6500015258789,147017900,0.00461876877016687,0.004608134988438373
2010-09-10,84.38397216796875,111.4800033569336,111.61000061035156,110.87000274658203,111.12000274658203,127819000,0.005048972663142859,0.005036269341871069
2010-09-13,85.32257843017578,112.72000122070312,112.94999694824219,112.12999725341797,112.58000183105469,178503500,0.011123039578401217,0.011061633502229107
2010-09-14,85.26957702636719,112.6500015258789,113.29000091552734,112.08000183105469,112.5,209823600,-0.000621188491765623,-0.0006213815092745989
2010-09-15,85.59506225585938,113.08000183105469,113.20999908447266,111.9800033569336,112.31999969482422,168608400,0.0038171319812170257,0.003809865219191799
2010-09-16,85.57238006591797,113.05000305175781,113.12000274658203,112.3499984741211,112.7300033569336,199962900,-0.00026499414035829894,-0.0002650292575090418
2010-09-17,85.60431671142578,112.48999786376953,113.1500015258789,112.18000030517578,113.04000091552734,195836900,0.0003732120747748091,0.00037314244847141964
2010-09-20,86.91322326660156,114.20999908447266,114.45999908447266,112.5199966430664,112.87999725341797,214555200,0.015290193362422766,0.015174476421328187
2010-09-21,86.73825073242188,113.9800033569336,114.83999633789062,113.51000213623047,114.30000305175781,268389100,-0.0020131865739574373,-0.002015215757922739
2010-09-22,86.31207275390625,113.41999816894531,114.44000244140625,113.0999984741211,113.80000305175781,191322400,-0.004913379909289861,-0.004925490245095254
2010-09-23,85.61194610595703,112.5,113.66999816894531,112.18000030517578,112.48999786376953,202354300,-0.008111572641123166,-0.008144650443248302
2010-09-24,87.37745666503906,114.81999969482422,114.9000015258789,113.6500015258789,113.75,209671800,0.020622245368618897,0.02041248577372734
2010-09-27,86.95890808105469,114.2699966430664,114.98999786376953,114.16000366210938,114.86000061035156,128761800,-0.004790120930034392,-0.004801630328278073
2010-09-28,87.26329040527344,114.66999816894531,115.04000091552734,113.18000030517578,114.41999816894531,209207500,0.0035003006700018435,0.0034941888755373185
2010-09-29,87.11109924316406,114.47000122070312,114.91000366210938,114.0199966430664,114.37999725341797,179665800,-0.001744045650840853,-0.0017455682690581398
2010-09-30,86.85236358642578,114.12999725341797,115.79000091552734,113.58999633789062,115.05000305175781,287106700,-0.002970180137619849,-0.002974599876427675
2010-10-01,87.2176513671875,114.61000061035156,115.12000274658203,113.93000030517578,114.98999786376953,174638700,0.0042058473215669245,0.0041970274670468655
2010-10-04,86.56317901611328,113.75,114.8499984741211,113.18000030517578,114.37000274658203,166153200,-0.007503897901571355,-0.007532193785250385
2010-10-05,88.30583953857422,116.04000091552734,116.31999969482422,114.66999816894531,114.80000305175781,229634100,0.02013166039265446,0.019931697782554103
2010-10-06,88.29826354980469,116.02999877929688,116.33000183105469,115.55999755859375,116.0199966430664,148626600,-8.579261359287216e-05,-8.57962939901924e-05
2010-10-07,88.19168853759766,115.88999938964844,116.52999877929688,115.19000244140625,116.5,164860000,-0.0012069887665109302,-0.0012077177641058867
2010-10-08,88.68636322021484,116.54000091552734,116.86000061035156,115.61000061035156,116.05000305175781,177760100,0.005609085060281016,0.005593412720354074
2010-10-11,88.7700424194336,116.6500015258789,116.97000122070312,116.25,116.72000122070312,103098300,0.0009435407674904805,0.0009430959127048055
2010-10-12,89.04400634765625,117.01000213623047,117.3499984741211,115.6500015258789,116.2699966430664,182210000,0.0030862205396746667,0.0030814679369406406
2010-10-13,89.73652648925781,117.91999816894531,118.55000305175781,117.37999725341797,117.66000366210938,194347200,0.007777279684583638,0.007747192541669001
2010-10-14,89.386474609375,117.45999908447266,118.01000213623047,116.72000122070312,117.80999755859375,217764300,-0.0039008851086376195,-0.003908513405487923
2010-10-15,89.56910705566406,117.69999694824219,118.3499984741211,116.76000213623047,118.27999877929688,243705000,0.0020431776405454016,0.0020410931918926067
