Date,0
2022-01-03,0.008224930922973314
2022-01-04,0.0078072136740207
2022-01-05,0.007179449267454591
2022-01-06,0.011212434857358945
2022-01-07,0.010174439551214956
2022-01-10,0.009488717759255088
2022-01-11,0.008688887310321927
2022-01-12,0.008690000094155395
2022-01-13,0.007968701701111202
2022-01-14,0.009827516185393095
2022-01-18,0.008933916051952415
2022-01-19,0.011652376574872891
2022-01-20,0.011682479351820827
2022-01-21,0.01184120993230301
2022-01-24,0.014125677053234134
2022-01-25,0.012781023317920456
2022-01-26,0.012935685760795878
2022-01-27,0.011760558883026441
2022-01-28,0.010944769293400823
2022-01-31,0.014358517049616458
2022-02-01,0.014910802180286214
2022-02-02,0.013636337464323543
2022-02-03,0.012857756820690812
2022-02-04,0.0159647612511578
2022-02-07,0.01442589318834093
2022-02-08,0.013111610740972552
2022-02-09,0.012233986984833047
2022-02-10,0.012551216101800022
2022-02-11,0.014134716328117625
2022-02-14,0.015734150738951635
2022-02-15,0.014261013198344523
2022-02-16,0.014440136665465533
2022-02-17,0.0129923231893796
2022-02-18,0.015395508434152095
2022-02-22,0.014231675478555908
2022-02-23,0.013829919067044378
2022-02-24,0.014996573745886786
2022-02-25,0.014823513344452456
2022-02-28,0.01619875248734499
2022-03-01,0.014635785741904175
2022-03-02,0.01502243066651396
2022-03-03,0.015504093574399205
2022-03-04,0.014186855694567492
2022-03-07,0.013398008706332723
2022-03-08,0.018242715164279798
2022-03-09,0.016804572417980133
2022-03-10,0.0188277243461698
2022-03-11,0.017062838998801906
2022-03-14,0.016493624864657483
2022-03-15,0.015270291919989803
2022-03-16,0.016509392325002127
2022-03-17,0.01747763912287506
2022-03-18,0.01648247149020748
2022-03-21,0.01543757597092306
2022-03-22,0.013894099230371694
2022-03-23,0.013363468301491094
2022-03-24,0.013538271164445573
2022-03-25,0.013666135538414939
2022-03-28,0.01243139256124031
2022-03-29,0.011535912855083768
2022-03-30,0.011559397861522791
2022-03-31,0.010928136985835961
2022-04-01,0.012296452761479518
2022-04-04,0.011137600670279937
2022-04-05,0.010614048747441136
2022-04-06,0.011367731025093643
2022-04-07,0.011384344799836195
2022-04-08,0.010455942861530048
2022-04-11,0.00962559661068486
2022-04-12,0.011881829361280898
2022-04-13,0.010946699916957998
2022-04-14,0.01091975799021987
2022-04-18,0.011548951425639364
2022-04-19,0.010459054635597313
2022-04-20,0.011554652105335895
2022-04-21,0.010490486328401936
2022-04-22,0.011852274146601283
2022-04-25,0.01661664279137618
2022-04-26,0.015083083507636492
2022-04-27,0.019092304943445475
2022-04-28,0.017149614550311304
2022-04-29,0.018688261991500282
2022-05-02,0.02398072394993364
2022-05-03,0.021583115784755632
2022-05-04,0.019413059781798414
2022-05-05,0.021629984338206346
2022-05-06,0.02545747947111323
2022-05-09,0.023001667549795216
2022-05-10,0.025419990386349678
2022-05-11,0.022768986983656248
2022-05-12,0.0217536865989717
2022-05-13,0.019523124009535722
2022-05-16,0.02017807528480064
2022-05-17,0.018239414718529953
2022-05-18,0.01848187683049647
2022-05-19,0.024968564974554453
2022-05-20,0.022597714956228115
2022-05-23,0.02026963810341487
2022-05-24,0.01977352363633307
2022-05-25,0.01816092053301925
2022-05-26,0.01667250024980679
2022-05-27,0.01713645315584835
2022-05-31,0.018511589842594788
2022-06-01,0.016890348050000992
2022-06-02,0.015715759121360418
2022-06-03,0.016192459351946086
2022-06-06,0.016501955131961135
2022-06-07,0.014875818073198295
2022-06-08,0.01391944882532618
2022-06-09,0.013614048164237223
2022-06-10,0.016522611290214546
2022-06-13,0.020025566573427044
2022-06-14,0.025147198142489134
2022-06-15,0.022606401227734368
2022-06-16,0.02109990632192019
2022-06-17,0.0243648272572065
2022-06-21,0.02185630387655787
2022-06-22,0.02226979270163609
2022-06-23,0.020026712370011635
2022-06-24,0.01839795775672221
2022-06-27,0.02126861173456198
2022-06-28,0.019219792179237704
2022-06-29,0.019738749784071665
2022-06-30,0.017756851634108884
2022-07-01,0.01647366517210099
2022-07-05,0.015408217248290813
2022-07-06,0.013876350137317549
2022-07-07,0.012544789615539051
2022-07-08,0.012892135865135127
2022-07-11,0.011662067715996658
2022-07-12,0.011917754462441628
2022-07-13,0.011633328288818419
2022-07-14,0.010886065664657205
2022-07-15,0.009980480535039993
2022-07-18,0.012038248422627584
2022-07-19,0.011637607511728747
2022-07-20,0.015444578578519729
2022-07-21,0.014115351303572504
2022-07-22,0.013356327113182935
2022-07-25,0.012893168705264975
2022-07-26,0.011657619124738094
2022-07-27,0.01198845906124201
2022-07-28,0.015327465375152182
2022-07-29,0.014708301850598807
2022-08-01,0.014528593889247961
2022-08-02,0.013226713281296966
2022-08-03,0.012415930205414729
2022-08-04,0.012919453191508288
2022-08-05,0.011707176986543937
2022-08-08,0.010673874478463519
2022-08-09,0.0097376455518923
2022-08-10,0.009131121054454292
2022-08-11,0.012035246485904254
2022-08-12,0.010914523240714518
2022-08-15,0.012080027715347379
2022-08-16,0.011029271523786879
2022-08-17,0.010024405973548358
2022-08-18,0.00979766653711054
2022-08-19,0.008965285623158969
2022-08-22,0.010373466821529918
2022-08-23,0.013493384869885792
2022-08-24,0.01229234805308802
2022-08-25,0.011180398422539177
2022-08-26,0.011634503002082394
2022-08-29,0.018775401245877173
2022-08-30,0.017229036087003807
2022-08-31,0.01640245078443049
2022-09-01,0.015271360076974088
2022-09-02,0.013822315392444424
2022-09-06,0.013489720477747687
2022-09-07,0.012382838375194256
2022-09-08,0.013409771708779631
2022-09-09,0.012372146944706208
2022-09-12,0.0128571381830484
